total_votes,weighted_average_vote,imdb_title_id,allgenders_18age_avg_vote,allgenders_30age_avg_vote,allgenders_45age_avg_vote,males_allages_avg_vote,females_allages_avg_vote,us_voters_votes,non_us_voters_votes
152,4.9,tt0165774,4.4,4.9,5.3,5.0,4.7,15.0,87.0
121,5.3,tt0165776,6.0,5.2,5.7,5.2,6.2,26.0,64.0
80745,7.5,tt0165798,7.6,7.5,7.4,7.5,7.5,14399.0,44358.0
485,3.9,tt0165800,3.2,3.5,4.3,3.7,4.4,176.0,161.0
282,5.9,tt0165807,5.4,5.8,6.4,6.0,6.0,10.0,183.0
343,7.0,tt0165828,6.5,7.1,6.8,6.9,7.5,44.0,208.0
3313,5.2,tt0165831,5.7,5.1,5.2,5.2,5.5,1333.0,1050.0
28154,7.7,tt0165832,7.9,7.7,7.2,7.7,7.7,3273.0,17242.0
572,5.0,tt0165846,5.3,5.0,4.5,5.0,4.0,230.0,202.0
27991,7.0,tt0165854,7.0,6.9,7.0,7.0,6.9,8082.0,12010.0
281,3.7,tt0165857,5.6,3.7,3.6,3.4,5.7,121.0,66.0
6195,7.0,tt0165859,7.4,7.0,6.9,7.0,7.2,2263.0,2260.0
410,7.9,tt0165866,7.8,8.6,5.4,7.5,8.8,214.0,145.0
982,2.7,tt0165870,2.6,2.8,2.5,2.7,2.7,256.0,536.0
5882,6.4,tt0165874,6.3,6.5,6.0,6.4,6.2,1275.0,3152.0
397,5.3,tt0165895,5.2,5.6,4.5,5.2,5.3,145.0,147.0
606,7.8,tt0165901,7.5,8.0,7.2,7.8,7.5,72.0,393.0
585,8.4,tt0165904,8.6,8.6,5.1,7.8,9.1,11.0,415.0
456,7.6,tt0165906,7.8,7.8,5.9,7.5,7.4,11.0,321.0
114,5.3,tt0165916,3.2,5.2,4.8,5.1,6.0,5.0,69.0
396,6.7,tt0165921,8.1,7.0,6.1,6.6,7.0,46.0,215.0
209,4.6,tt0165928,3.4,4.8,4.6,4.6,4.8,71.0,81.0
64061,6.1,tt0165929,6.3,6.1,6.1,6.1,6.2,11049.0,34314.0
131,7.0,tt0165942,6.1,6.9,7.4,6.8,7.4,10.0,91.0
45819,6.7,tt0165982,6.8,6.6,6.4,6.6,7.0,6779.0,22261.0
403,6.6,tt0165986,8.1,6.4,6.6,6.4,7.0,186.0,97.0
199,5.5,tt0165990,5.7,6.0,5.5,5.6,4.0,102.0,57.0
558,5.5,tt0165994,5.4,5.4,5.1,5.3,5.5,191.0,223.0
380,6.3,tt0165998,6.4,6.4,6.1,6.3,6.5,64.0,223.0
660,6.4,tt0166013,6.3,6.2,6.4,6.3,6.6,148.0,304.0
520,6.6,tt0166069,6.7,6.6,6.6,6.5,7.0,53.0,324.0
218,6.3,tt0166077,6.5,6.3,6.2,6.3,6.4,28.0,143.0
431,6.0,tt0166090,6.2,5.9,5.3,5.8,6.3,66.0,237.0
6308,4.1,tt0166110,4.5,3.9,4.3,4.1,4.3,1986.0,2540.0
135,6.4,tt0166120,8.4,6.2,6.2,6.6,5.8,30.0,68.0
124,6.4,tt0166139,7.7,6.6,5.7,6.4,3.7,16.0,71.0
2054,5.7,tt0166158,5.2,5.6,5.9,5.7,5.8,740.0,791.0
150,5.8,tt0166160,5.3,5.7,6.0,6.0,4.7,28.0,83.0
144,7.2,tt0166168,7.2,7.5,5.5,6.9,7.3,6.0,107.0
16376,6.9,tt0166175,6.8,6.8,7.0,6.8,7.1,1672.0,9897.0
192,3.0,tt0166192,1.6,3.2,2.8,2.9,2.2,94.0,67.0
7270,5.0,tt0166195,5.2,4.6,3.7,4.5,4.6,435.0,143.0
294,4.3,tt0166199,5.6,4.2,4.2,4.3,4.1,46.0,171.0
242,4.8,tt0166219,4.0,4.5,5.2,4.8,6.1,89.0,88.0
228,5.7,tt0166226,4.7,5.7,5.6,5.6,5.0,7.0,154.0
865,7.6,tt0166233,7.8,7.5,6.0,7.5,7.6,26.0,566.0
113,6.0,tt0166247,6.3,6.3,5.8,6.0,6.2,39.0,39.0
3943,5.5,tt0166252,5.4,5.3,5.7,5.3,5.7,1423.0,1335.0
16051,4.7,tt0166276,5.0,4.6,4.6,4.7,4.9,5522.0,5881.0
1408,6.8,tt0166287,6.9,6.8,6.8,6.8,6.7,254.0,739.0
239,4.9,tt0166308,7.2,5.1,4.7,4.9,5.7,24.0,136.0
837,6.5,tt0166314,6.7,6.6,5.8,6.5,6.5,109.0,509.0
401,5.7,tt0166321,5.9,5.5,5.0,5.4,5.8,80.0,195.0
157,3.9,tt0166335,4.3,3.8,3.7,3.9,2.7,7.0,106.0
124,3.8,tt0166349,,2.4,4.6,3.0,8.0,55.0,21.0
611,6.0,tt0166350,6.2,5.7,5.5,5.9,6.1,22.0,406.0
362,7.5,tt0166367,7.3,7.7,7.1,7.4,8.0,24.0,254.0
1517,5.0,tt0166370,5.5,5.1,4.1,5.0,4.9,233.0,899.0
237,6.3,tt0166377,7.0,6.2,6.2,6.3,6.0,38.0,137.0
274,6.7,tt0166383,7.1,6.7,6.1,6.5,7.3,1.0,206.0
24024,7.3,tt0166396,7.4,7.2,7.4,7.3,7.6,7887.0,9031.0
897,7.2,tt0166476,7.3,7.3,6.7,7.2,7.4,18.0,543.0
34511,6.7,tt0166485,7.0,6.6,6.7,6.5,7.0,6797.0,17437.0
265,7.9,tt0166486,8.7,7.8,4.8,7.9,7.3,16.0,137.0
101,6.8,tt0166499,6.8,6.6,6.5,6.6,7.0,3.0,78.0
512,6.9,tt0166503,7.3,7.0,6.6,6.9,7.0,71.0,256.0
400,6.8,tt0166514,6.7,6.9,6.8,6.8,7.1,18.0,282.0
251,6.3,tt0166544,6.4,6.3,6.0,6.2,6.2,4.0,170.0
3797,6.9,tt0166556,7.2,6.8,6.5,6.9,6.9,58.0,2162.0
576,5.9,tt0166601,6.4,5.8,5.8,5.6,6.6,137.0,268.0
2269,6.5,tt0166604,6.7,6.4,6.3,6.5,6.5,318.0,1594.0
152,5.7,tt0166621,5.9,5.9,5.4,5.7,5.5,33.0,82.0
267,6.7,tt0166635,6.4,6.9,6.5,6.7,6.4,32.0,157.0
3038,4.2,tt0166653,4.6,4.1,4.0,4.2,4.4,84.0,2078.0
368,4.5,tt0166674,5.2,4.5,4.3,4.5,3.9,23.0,241.0
154,4.2,tt0166681,7.5,3.5,4.2,4.0,4.2,42.0,63.0
216,5.5,tt0166695,3.8,5.6,5.7,5.5,5.7,85.0,73.0
641,6.8,tt0166707,6.9,6.9,6.6,6.8,7.0,69.0,394.0
646,6.9,tt0166709,6.9,6.9,6.8,6.8,7.3,24.0,409.0
130,7.2,tt0166722,7.3,7.8,5.9,7.0,7.8,1.0,108.0
104,6.9,tt0166770,8.2,7.9,5.2,6.8,5.2,1.0,74.0
145,6.2,tt0166788,5.9,6.5,6.2,6.2,6.1,15.0,83.0
185,4.9,tt0166794,6.0,4.6,4.9,4.9,4.4,29.0,107.0
111,6.5,tt0166803,7.0,6.3,6.5,6.4,7.0,1.0,82.0
434,7.2,tt0166804,7.2,7.3,6.3,7.1,7.3,29.0,290.0
1387,6.2,tt0166808,6.6,6.2,5.8,6.2,6.3,206.0,869.0
140,4.4,tt0166811,5.0,3.9,4.6,4.2,4.9,53.0,55.0
59455,7.1,tt0166813,7.3,6.8,6.7,6.9,7.6,8929.0,26701.0
193,5.5,tt0166817,8.8,6.5,4.3,5.2,6.5,77.0,78.0
503,5.1,tt0166843,4.9,5.1,4.9,5.1,4.4,181.0,194.0
182,6.7,tt0166851,7.1,7.1,6.0,6.8,6.1,11.0,115.0
118,7.1,tt0166890,6.7,7.3,5.5,6.9,7.4,22.0,74.0
76063,8.0,tt0166896,8.0,8.0,8.0,8.0,7.9,13329.0,40942.0
297178,7.9,tt0166924,8.1,7.9,7.7,8.0,7.7,50872.0,152174.0
11456,6.8,tt0166943,7.0,6.7,6.8,6.6,7.0,3345.0,4747.0
370,5.8,tt0166948,4.9,6.1,4.8,5.7,5.8,152.0,118.0
134,5.3,tt0166983,5.0,4.9,5.4,5.3,4.7,21.0,86.0
192,5.5,tt0166985,4.3,5.5,6.0,5.4,7.7,42.0,106.0
152,4.7,tt0166986,3.3,4.8,5.0,4.7,4.5,69.0,44.0
144,6.2,tt0166996,6.5,6.4,5.6,6.2,5.6,29.0,85.0
1767,6.5,tt0167059,6.5,6.4,6.5,6.4,6.7,453.0,799.0
305,5.9,tt0167082,4.2,6.0,6.0,5.8,6.4,82.0,137.0
164,6.2,tt0167083,6.3,6.2,6.0,6.1,6.5,,136.0
160,4.6,tt0167107,4.0,5.0,4.7,4.7,4.0,80.0,35.0
133,5.0,tt0167110,10.0,4.3,5.4,5.1,2.5,58.0,42.0
359,6.2,tt0167115,7.2,5.8,5.9,6.1,6.3,22.0,221.0
2896,6.0,tt0167116,6.1,6.0,6.1,6.0,6.5,890.0,1302.0
323,6.6,tt0167125,6.3,6.6,6.8,6.6,6.6,9.0,213.0
2791,6.6,tt0167132,6.5,6.7,6.4,6.6,6.3,141.0,1952.0
4002,6.9,tt0167137,7.0,6.8,7.0,6.7,7.4,118.0,2590.0
285,7.9,tt0167144,8.2,8.0,5.8,7.5,8.7,10.0,209.0
381,4.5,tt0167145,4.9,4.3,4.6,4.5,4.5,79.0,207.0
2057,6.2,tt0167147,6.5,6.2,6.0,6.2,6.4,599.0,920.0
251,4.6,tt0167150,5.2,3.9,4.8,4.5,4.8,81.0,108.0
403,4.8,tt0167165,5.3,4.8,5.1,4.9,3.4,60.0,246.0
184,4.5,tt0167183,5.9,3.9,4.5,4.0,4.6,93.0,44.0
295236,6.8,tt0167190,6.8,6.8,7.0,6.8,6.8,53099.0,141590.0
291,4.1,tt0167194,4.2,4.0,4.1,4.1,4.2,74.0,158.0
115,6.1,tt0167195,6.2,5.5,6.6,5.9,6.3,4.0,80.0
4193,5.6,tt0167203,6.3,5.5,5.7,5.4,6.2,973.0,1928.0
151,4.8,tt0167207,3.9,4.5,5.2,4.8,5.4,48.0,59.0
754,3.9,tt0167215,4.6,3.8,3.9,3.9,4.4,184.0,357.0
330,7.2,tt0167227,7.1,7.4,6.1,7.1,7.6,21.0,224.0
357,7.9,tt0167242,7.7,8.0,6.9,7.7,8.0,15.0,261.0
146,6.5,tt0167245,5.8,6.5,6.6,6.5,6.6,20.0,91.0
152,5.5,tt0167249,5.8,5.8,5.0,5.5,4.5,51.0,66.0
1533574,8.9,tt0167260,9.1,8.8,8.7,8.9,8.8,229137.0,640992.0
1387154,8.7,tt0167261,8.9,8.6,8.5,8.7,8.7,208996.0,581137.0
175,6.8,tt0167281,6.7,6.6,6.5,6.5,7.9,5.0,115.0
880,4.2,tt0167284,4.5,4.2,4.0,4.1,4.5,366.0,269.0
115,6.9,tt0167312,7.7,7.1,6.2,6.8,6.6,4.0,85.0
170,6.9,tt0167313,9.0,7.5,5.8,6.8,7.9,13.0,126.0
159,6.0,tt0167320,7.2,6.0,5.5,5.9,7.0,32.0,96.0
172,6.9,tt0167326,6.7,6.9,7.4,7.0,7.7,21.0,115.0
4270,8.2,tt0167331,8.4,8.2,7.5,8.1,8.5,259.0,2761.0
154,5.7,tt0167336,5.5,5.6,6.0,5.7,5.5,22.0,91.0
905,5.4,tt0167341,5.8,5.1,5.6,5.3,5.6,29.0,654.0
205,7.2,tt0167346,6.4,7.5,6.4,6.9,7.7,12.0,136.0
1342,4.9,tt0167350,5.2,5.0,4.9,4.9,4.9,266.0,690.0
279,6.2,tt0167351,6.3,6.0,6.8,6.0,7.0,35.0,175.0
847,5.5,tt0167360,5.4,5.2,5.6,5.5,5.5,268.0,344.0
453,4.6,tt0167367,5.0,5.0,4.5,4.6,5.1,196.0,126.0
148,3.1,tt0167379,,2.7,3.8,3.0,4.6,42.0,63.0
307,6.5,tt0167380,6.9,6.6,6.8,6.6,6.8,20.0,201.0
186,7.0,tt0167382,7.1,7.4,6.2,7.1,6.5,16.0,127.0
3578,8.3,tt0167400,8.5,8.2,7.3,8.2,8.5,84.0,2099.0
861673,8.1,tt0167404,8.2,8.1,8.2,8.1,8.2,154523.0,377351.0
1427,5.4,tt0167423,5.7,5.3,5.5,5.4,5.9,554.0,477.0
17116,5.1,tt0167427,5.6,5.0,4.9,4.9,5.8,7973.0,4100.0
164,5.0,tt0167431,5.8,5.3,4.5,4.9,4.9,112.0,28.0
312,3.8,tt0167438,3.4,3.9,3.7,3.7,4.5,118.0,96.0
440,6.9,tt0167454,7.2,7.0,6.5,6.9,6.5,91.0,231.0
12645,4.2,tt0167456,4.3,3.9,4.5,4.1,4.9,2226.0,6666.0
141,5.2,tt0167460,5.4,5.2,5.2,5.2,6.1,17.0,102.0
194,5.9,tt0167472,5.6,5.7,6.1,5.8,5.3,6.0,126.0
369,7.4,tt0167474,7.1,7.6,6.8,7.3,7.8,41.0,239.0
1056,7.1,tt0167479,7.0,7.2,6.7,7.1,6.9,21.0,686.0
474,6.9,tt0167482,6.7,7.0,7.0,6.8,7.4,45.0,310.0
162,5.2,tt0167508,5.5,5.4,5.1,5.3,8.0,70.0,48.0
270,7.1,tt0167514,7.5,7.2,5.4,7.0,7.4,8.0,200.0
4382,5.8,tt0167752,5.9,5.8,5.7,5.7,6.0,1039.0,2097.0
124,5.5,tt0167773,5.3,5.6,4.7,5.0,5.3,4.0,79.0
114,6.0,tt0167787,6.6,5.8,6.1,6.0,6.5,18.0,72.0
1123,2.5,tt0167825,2.6,2.4,2.3,2.4,2.1,155.0,659.0
147,6.9,tt0167827,7.2,7.2,6.4,6.8,7.5,9.0,100.0
192,5.1,tt0167833,5.7,5.1,4.0,5.0,7.0,13.0,125.0
242,4.0,tt0167837,4.5,3.8,4.0,3.9,4.6,59.0,108.0
103,4.7,tt0167840,6.2,4.8,4.2,4.7,6.3,17.0,64.0
202,2.6,tt0167851,2.2,2.5,3.0,2.4,5.8,17.0,139.0
223,5.9,tt0167856,6.0,5.6,5.3,5.5,6.0,7.0,141.0
105,3.2,tt0167880,3.0,2.7,3.8,3.6,2.2,52.0,18.0
400,7.1,tt0167886,7.6,7.1,6.9,7.1,7.1,51.0,256.0
121,7.0,tt0167896,7.7,7.1,6.5,6.7,7.7,13.0,81.0
321,7.6,tt0167900,7.0,7.8,7.2,7.5,8.0,21.0,217.0
133,6.7,tt0167910,7.5,6.7,6.7,6.7,6.6,7.0,98.0
1349,7.0,tt0167925,7.0,7.1,6.8,7.0,6.8,297.0,704.0
2650,7.4,tt0167926,7.3,7.3,7.4,7.4,7.3,153.0,1734.0
225,5.8,tt0167945,4.7,6.1,6.0,5.9,4.4,49.0,131.0
879,5.5,tt0167947,6.0,5.4,5.4,5.5,5.3,17.0,573.0
277,6.9,tt0167992,6.2,7.1,6.5,6.8,7.3,6.0,213.0
352,5.3,tt0168023,7.0,5.3,5.4,5.3,6.7,,237.0
319,5.3,tt0168035,4.9,5.3,5.4,5.3,3.4,63.0,172.0
153,7.3,tt0168036,8.4,7.6,5.9,7.1,7.7,13.0,107.0
1700,7.4,tt0168043,7.6,7.4,6.6,7.4,7.3,250.0,1018.0
393,7.6,tt0168047,7.2,7.9,6.4,7.4,7.4,56.0,220.0
179,3.2,tt0168068,4.0,2.8,3.7,3.3,3.4,60.0,69.0
185,5.4,tt0168076,7.2,6.1,4.0,5.1,7.0,22.0,149.0
2950,6.6,tt0168080,6.9,6.6,6.3,6.6,6.4,175.0,1948.0
123,7.1,tt0168083,8.0,7.1,7.0,7.0,7.4,8.0,89.0
122,6.6,tt0168089,7.3,6.6,6.4,6.4,7.3,2.0,93.0
152,6.7,tt0168111,6.6,7.3,5.3,6.8,5.6,3.0,110.0
101,6.4,tt0168112,6.8,7.5,5.6,6.4,6.2,18.0,72.0
113,7.0,tt0168117,7.9,7.3,5.5,6.9,7.3,2.0,93.0
2224,7.0,tt0168123,7.1,7.0,6.7,7.0,7.2,74.0,1580.0
158,5.7,tt0168137,5.5,5.5,6.0,5.9,4.5,68.0,60.0
149,7.0,tt0168154,8.0,8.2,3.6,7.0,5.8,14.0,82.0
6474,2.5,tt0168172,2.6,2.5,2.5,2.5,2.5,1813.0,3004.0
761,5.2,tt0168176,5.1,5.2,4.9,5.0,5.7,15.0,519.0
169,5.4,tt0168183,5.5,5.4,4.8,5.2,6.0,3.0,118.0
238,3.8,tt0168192,1.8,3.7,3.8,3.7,3.3,107.0,85.0
357,6.4,tt0168199,6.9,6.1,6.2,6.0,6.6,77.0,172.0
117,6.2,tt0168201,6.8,6.2,5.8,6.1,6.3,7.0,74.0
111,4.7,tt0168203,4.8,4.8,4.4,4.9,3.7,3.0,64.0
105,6.2,tt0168238,8.0,6.2,6.2,6.2,7.4,2.0,75.0
318,6.4,tt0168264,6.5,6.4,5.9,6.3,6.6,61.0,185.0
332,6.2,tt0168265,6.5,6.2,6.1,6.2,5.8,25.0,213.0
1018,7.6,tt0168269,7.5,7.7,7.4,7.5,8.0,95.0,654.0
326,5.6,tt0168270,5.3,5.8,5.5,5.7,5.1,10.0,226.0
2941,7.1,tt0168446,7.0,7.2,7.1,7.1,7.3,700.0,1437.0
1790,6.7,tt0168449,7.4,6.8,6.2,6.6,7.1,830.0,463.0
215,7.1,tt0168465,6.7,7.1,6.8,7.1,6.9,9.0,162.0
454,4.7,tt0168473,5.2,3.9,4.0,4.3,5.2,198.0,119.0
180,6.4,tt0168482,5.8,6.5,6.3,6.3,6.5,40.0,97.0
105,7.3,tt0168485,8.5,8.5,6.1,7.1,8.0,23.0,56.0
163,7.5,tt0168487,7.3,7.9,6.4,7.4,7.3,14.0,97.0
186,4.8,tt0168492,4.8,4.5,5.0,4.7,5.7,90.0,53.0
823,6.7,tt0168496,6.7,6.6,6.9,6.7,6.7,112.0,476.0
102,6.7,tt0168499,6.4,6.7,6.6,6.7,7.1,14.0,71.0
8623,6.8,tt0168501,6.9,6.7,6.7,6.6,7.1,3362.0,1821.0
1464,5.7,tt0168504,6.4,5.6,5.7,5.7,4.9,288.0,735.0
723,5.9,tt0168516,5.9,5.9,4.9,5.9,5.8,74.0,360.0
526,6.6,tt0168529,7.3,6.7,5.5,6.6,6.9,90.0,307.0
360,5.7,tt0168563,5.8,5.5,5.5,5.5,5.9,128.0,128.0
495,8.0,tt0168574,8.2,8.0,7.0,7.8,8.6,19.0,359.0
102,5.2,tt0168578,4.0,5.8,4.5,4.9,9.0,50.0,26.0
346,7.0,tt0168589,6.9,7.0,6.5,6.9,6.6,161.0,70.0
232,6.6,tt0168594,7.2,7.1,5.5,6.4,8.8,19.0,158.0
146,5.6,tt0168612,7.6,4.7,6.0,5.5,5.3,63.0,46.0
207,7.2,tt0168626,7.1,7.3,7.1,7.2,6.9,49.0,129.0
95580,8.0,tt0168629,8.2,8.0,7.5,7.9,8.1,13203.0,52449.0
514,4.6,tt0168631,3.4,4.5,4.8,4.7,4.2,153.0,236.0
157,7.0,tt0168632,7.5,7.0,7.1,7.1,7.5,20.0,105.0
228,5.2,tt0168687,6.3,4.8,5.2,5.1,6.3,51.0,122.0
209,6.7,tt0168734,7.3,7.0,5.7,6.7,7.1,29.0,115.0
1847,6.1,tt0168740,5.9,6.1,6.1,6.1,6.0,249.0,1123.0
669,6.8,tt0168749,7.5,6.8,6.6,6.6,7.5,71.0,422.0
254,6.0,tt0168780,5.7,5.8,6.0,5.9,5.8,56.0,147.0
673,4.0,tt0168785,6.5,4.1,3.2,3.6,6.8,167.0,337.0
31128,7.3,tt0168786,7.5,7.2,7.2,7.2,7.6,9053.0,12549.0
537,5.8,tt0168787,5.8,5.9,5.7,5.7,6.4,117.0,281.0
2934,6.6,tt0168794,5.7,6.5,6.7,6.5,6.5,764.0,1278.0
289,5.6,tt0168805,6.0,5.5,5.6,5.6,5.4,74.0,135.0
228,6.7,tt0168819,6.7,6.9,6.0,6.7,6.7,19.0,154.0
198,6.1,tt0168848,8.0,6.4,5.3,6.2,6.0,86.0,60.0
156,6.2,tt0168855,10.0,6.0,6.1,6.3,5.4,13.0,97.0
5478,5.9,tt0168856,6.0,5.6,5.7,5.8,6.2,292.0,3329.0
469,5.3,tt0168899,5.5,5.5,5.1,5.3,5.3,122.0,217.0
122,4.1,tt0168900,3.9,3.6,4.1,2.8,5.8,26.0,76.0
676,6.1,tt0168912,5.3,5.9,6.3,6.1,5.7,279.0,194.0
576,5.4,tt0168918,6.0,5.4,4.9,5.3,5.9,128.0,305.0
248,4.1,tt0168922,5.0,4.6,3.8,4.1,5.5,66.0,124.0
320,7.1,tt0168935,7.4,7.1,6.0,7.0,7.5,12.0,211.0
170,5.9,tt0168937,6.2,5.7,6.0,6.0,5.9,20.0,114.0
185,6.4,tt0168942,8.9,6.4,5.8,5.9,8.0,81.0,52.0
115,4.2,tt0168946,4.1,4.3,3.9,4.0,10.0,3.0,71.0
151,7.0,tt0168948,6.0,7.0,7.0,6.9,7.7,8.0,118.0
137,7.1,tt0168960,5.8,7.7,6.5,7.1,7.6,12.0,87.0
955,7.2,tt0168972,7.5,7.3,5.9,7.2,6.9,181.0,474.0
118,6.4,tt0168973,8.5,8.0,3.6,6.2,6.7,18.0,67.0
7513,6.1,tt0168987,6.1,6.0,6.3,5.9,6.4,1960.0,3211.0
356,6.4,tt0169025,6.5,6.5,6.3,6.4,7.1,26.0,220.0
258,7.4,tt0169069,7.4,7.4,6.9,7.4,7.4,15.0,179.0
161,7.0,tt0169079,6.8,7.1,6.3,7.0,6.9,6.0,118.0
325,6.3,tt0169083,6.2,6.2,6.4,6.3,6.7,84.0,151.0
121,7.3,tt0169085,6.5,7.9,6.8,7.0,8.8,15.0,82.0
95797,8.1,tt0169102,8.4,8.0,7.0,8.1,7.8,8467.0,39108.0
118,6.1,tt0169106,6.0,6.0,5.4,6.0,5.2,4.0,77.0
385,3.3,tt0169122,2.9,3.2,3.2,3.2,2.8,63.0,191.0
141,6.2,tt0169128,6.7,6.0,5.9,6.2,5.7,46.0,61.0
4252,7.8,tt0169145,8.0,7.9,7.4,7.8,8.0,374.0,2586.0
158,6.4,tt0169156,6.5,6.2,6.6,6.4,6.8,37.0,71.0
227,5.0,tt0169161,6.0,5.0,5.0,5.0,5.5,67.0,102.0
1793,7.1,tt0169164,7.2,7.1,7.2,7.1,7.0,59.0,1174.0
248,4.2,tt0169183,3.5,4.7,3.6,4.2,5.0,91.0,78.0
367,6.3,tt0169190,6.2,6.2,6.3,6.1,6.6,154.0,115.0
107,5.7,tt0169214,10.0,6.0,5.4,5.9,6.4,36.0,43.0
1999,6.8,tt0169222,7.0,6.9,6.5,6.8,6.9,520.0,987.0
644,5.0,tt0169272,5.1,5.1,5.1,5.1,4.9,49.0,424.0
108,6.9,tt0169282,7.4,7.8,5.2,7.0,5.3,1.0,89.0
4657,6.2,tt0169299,6.3,6.3,5.8,6.2,6.2,1570.0,1838.0
1875,7.0,tt0169302,7.4,6.9,6.7,6.9,7.2,613.0,778.0
576,6.0,tt0169324,5.7,5.9,6.3,6.0,6.4,183.0,219.0
400,6.2,tt0169333,6.0,6.2,6.1,6.1,7.0,252.0,24.0
877,6.5,tt0169347,6.7,6.3,6.4,6.2,6.8,234.0,410.0
560,6.5,tt0169364,7.3,6.5,6.3,6.4,7.1,20.0,385.0
665,4.9,tt0169376,4.4,5.1,4.8,4.9,4.7,224.0,249.0
157,6.6,tt0169388,6.3,6.5,6.6,6.5,6.5,46.0,59.0
186,5.5,tt0169396,5.4,5.9,5.4,5.7,5.3,58.0,82.0
113,5.8,tt0169403,6.6,5.7,5.7,5.9,5.4,8.0,72.0
180,6.9,tt0169534,7.9,7.6,4.9,6.9,6.5,9.0,131.0
647,5.7,tt0169543,5.4,5.7,5.8,5.7,5.8,32.0,442.0
1009384,8.3,tt0169547,8.5,8.3,8.1,8.4,8.1,179162.0,445655.0
345,6.2,tt0169548,6.6,6.1,5.3,6.0,6.2,13.0,211.0
102,4.7,tt0169606,3.4,4.8,4.6,4.5,4.6,50.0,38.0
127,7.1,tt0169614,5.7,7.4,6.8,7.1,6.5,20.0,75.0
112,6.9,tt0169618,8.3,7.9,5.4,6.6,7.9,8.0,83.0
199,4.1,tt0169619,5.3,3.9,3.8,4.0,4.8,66.0,78.0
925,4.6,tt0169620,4.3,4.8,4.4,4.6,4.4,277.0,459.0
194,7.4,tt0169635,8.5,7.8,5.7,7.2,8.1,8.0,148.0
411,6.0,tt0169638,5.7,6.2,6.1,6.0,6.6,18.0,264.0
279,5.7,tt0169639,3.9,5.5,5.6,5.0,6.3,106.0,83.0
210,7.1,tt0169716,7.3,7.1,6.6,7.1,6.7,13.0,148.0
253,7.1,tt0169718,6.6,7.3,5.8,6.9,7.6,9.0,185.0
684,8.0,tt0169731,8.1,7.9,7.3,7.8,8.4,26.0,468.0
119,6.4,tt0169806,5.1,6.6,6.1,5.5,8.4,41.0,55.0
136,5.2,tt0169826,5.0,5.3,5.0,5.2,3.5,37.0,75.0
3633,8.7,tt0169828,9.1,8.5,7.9,8.6,9.2,181.0,1575.0
505,6.4,tt0169832,6.0,6.5,6.3,6.4,5.9,21.0,329.0
31484,8.2,tt0169858,8.4,8.0,6.7,8.1,7.9,5136.0,13965.0
314,6.1,tt0169863,7.0,6.1,5.7,6.1,7.3,37.0,191.0
10406,7.5,tt0169880,7.4,7.6,6.9,7.5,7.7,1704.0,5091.0
617,6.0,tt0169895,6.2,6.1,5.6,6.0,6.2,178.0,284.0
514,7.1,tt0169929,7.1,7.1,6.6,7.0,7.1,79.0,270.0
111,6.3,tt0169951,6.5,6.1,7.0,6.4,5.5,21.0,61.0
107,5.5,tt0170008,4.9,5.5,5.7,5.5,5.8,46.0,32.0
186704,6.1,tt0170016,6.3,5.9,5.9,5.9,6.7,42466.0,74342.0
122,6.7,tt0170049,6.0,6.4,6.7,6.2,7.0,4.0,79.0
287,4.3,tt0170082,5.0,4.0,2.9,4.2,3.9,4.0,216.0
768,4.6,tt0170107,4.2,4.9,4.3,4.7,4.1,151.0,405.0
117,7.1,tt0170114,7.2,7.8,5.4,7.1,7.1,7.0,86.0
102,5.9,tt0170161,6.6,6.0,4.5,5.8,7.0,14.0,62.0
177,8.1,tt0170178,9.0,9.1,2.6,7.9,8.5,23.0,81.0
424,7.0,tt0170180,7.1,7.0,6.1,7.0,6.2,85.0,194.0
529,7.0,tt0170181,7.2,7.0,6.8,7.1,6.6,101.0,264.0
299,6.7,tt0170223,6.9,6.6,6.5,6.5,7.2,17.0,197.0
2980,7.3,tt0170259,7.5,7.3,7.1,7.2,7.4,188.0,1969.0
433,5.6,tt0170260,5.1,5.8,5.8,5.6,6.5,132.0,132.0
108,7.5,tt0170301,8.2,8.7,3.9,7.2,8.4,10.0,67.0
114,6.7,tt0170313,8.4,7.2,6.0,6.7,6.3,7.0,87.0
103,7.7,tt0170318,9.0,8.8,2.7,7.7,7.9,6.0,63.0
2775,6.0,tt0170351,6.2,5.9,6.3,6.0,6.2,198.0,1746.0
400,5.3,tt0170407,5.4,5.3,5.2,5.4,4.3,9.0,252.0
512,5.1,tt0170452,5.5,4.9,5.4,5.1,5.3,172.0,198.0
233,3.1,tt0170454,2.7,3.0,3.5,3.2,3.1,85.0,83.0
161,2.8,tt0170459,2.7,2.9,2.8,2.9,2.4,31.0,92.0
133,7.3,tt0170487,7.5,9.0,2.9,7.0,7.5,5.0,76.0
142,6.8,tt0170508,7.1,7.2,5.4,6.5,7.3,7.0,98.0
542,6.1,tt0170517,5.7,6.3,6.0,6.2,6.2,12.0,386.0
2490,7.3,tt0170544,7.1,7.3,7.0,7.3,7.4,663.0,1203.0
122,6.0,tt0170549,9.0,6.1,5.3,5.8,6.2,7.0,74.0
112,7.1,tt0170595,7.5,7.3,5.9,6.8,6.8,1.0,86.0
100,6.3,tt0170623,9.0,5.9,5.5,6.3,5.0,14.0,63.0
181,6.0,tt0170624,6.1,6.1,5.0,5.6,7.3,12.0,122.0
