imdb_title_id,total_votes,weighted_average_vote,allgenders_18age_avg_vote,allgenders_30age_avg_vote,allgenders_45age_avg_vote,males_allages_avg_vote,females_allages_avg_vote,us_voters_votes,non_us_voters_votes
tt0347307,129,7.3,7.7,8.1,4.8,7.1,8.1,9,87
tt0347330,2776,6.7,6.9,6.7,6.6,6.7,6.3,169,2003
tt0347332,14243,7.4,7.5,7.3,6.5,7.4,6.9,926,6045
tt0347333,154,6.7,7.5,6.7,3.9,6.8,6.2,12,83
tt0347334,321,6.6,6.3,6.5,6.6,6.4,7,20,209
tt0347368,204,5.9,2.7,5.9,6.5,5.8,6.3,103,56
tt0347369,1887,5.5,6.3,5.5,5.2,5.4,6.2,829,621
tt0347386,114,6.7,8.5,6.7,5.8,6.2,8.9,23,58
tt0347416,2287,5.1,5.4,4.8,4.9,5.1,4.2,238,1159
tt0347439,471,3.8,3.5,3.5,4.1,3.8,4.2,158,226
tt0347449,4722,7.2,7.4,7.3,7.1,7.2,7.1,192,3037
tt0347457,1390,7.1,6.8,7,7.2,7.1,6.8,86,987
tt0347473,29934,7,7.3,6.4,7,6.9,7.1,1915,13316
tt0347474,126,4.6,10,4.1,5.1,4.7,2.7,9,91
tt0347534,103,5.4,5.4,4.9,5.8,5.3,5.4,31,52
tt0347585,492,3.8,3.1,3.7,4,3.6,5.9,230,133
tt0347591,2317,4.5,4.6,4.4,4.9,4.5,4.7,327,1468
tt0347618,40408,7.3,7.4,7.2,7.2,7.2,7.5,5647,20061
tt0347678,397,6.2,3.7,6.1,6.3,6.2,6.1,17,265
tt0347720,744,6.8,6.8,6.6,7,6.8,6.5,195,422
tt0347755,446,6.2,6.3,6.1,6.4,6.1,6.6,65,269
tt0347779,2380,8,8.1,8,6.8,8,8.4,223,1302
tt0347791,4937,6.1,6.1,5.7,5.4,6,6.4,943,1998
tt0347808,125,5.5,6.4,5.4,5,5.4,4.9,30,72
tt0347817,293,5.5,4.6,5.6,5.3,5.2,6.6,25,175
tt0347909,515,7.1,7.2,7.2,5.8,7.1,6.6,6,407
tt0347996,120,6.8,7.3,7.1,5.5,6.6,8.1,27,62
tt0348059,133,5.8,5.6,6.3,4.7,5.6,5.8,23,62
tt0348060,421,5.9,6.1,6,5,5.6,6.3,79,225
tt0348062,103,5.3,5,5.6,4.6,5.3,4.7,37,28
tt0348064,151,3.2,2.1,3.5,4,3.3,3.6,5,104
tt0348078,169,5.7,5.4,5.8,5.3,5.6,6.5,23,82
tt0348121,15962,6.9,6.9,6.9,6.8,6.9,6.7,3030,8574
tt0348150,263165,6,5.9,6,6.2,6,6.1,67900,118496
tt0348155,603,5.6,5.1,5.7,5.5,5.6,5.8,31,451
tt0348172,476,6,6.5,5.7,6.1,5.7,6.7,75,287
tt0348214,218,6.2,6.4,6.2,6.2,6.1,6.4,40,130
tt0348225,506,5.5,5.6,5.4,5.5,5.5,4.8,126,234
tt0348226,419,5.8,5.9,5.7,6,5.8,5.8,102,193
tt0348258,323,6.5,6.5,6.4,6.7,6.5,5.1,23,177
tt0348332,116,6.9,6.7,7.1,5.3,7,6.4,4,87
tt0348333,85148,6.8,6.7,6.8,6.5,6.8,6.5,33026,30558
tt0348354,188,3.3,7.3,3.3,3.2,3.5,2.5,104,41
tt0348448,227,6.9,5.4,6.9,6.7,7,6.2,51,126
tt0348505,4658,6.1,6.2,6,6.3,5.9,6.5,1082,2556
tt0348521,232,4.8,5.2,4.5,5,4.6,5.3,23,127
tt0348529,4755,4.4,4.3,4.4,4.3,4.4,4.7,903,2611
tt0348536,149,6.1,7.4,6.1,5.8,5.8,6.4,16,96
tt0348551,128,5.4,5.1,5.8,4.9,5.3,6,27,67
tt0348568,7416,7.8,8,7.8,7.2,7.9,7.7,767,3967
tt0348572,607,5.9,5,5.9,6,5.9,5.7,25,424
tt0348591,2222,6.7,6.8,6.7,6.4,6.6,6.8,339,1178
tt0348593,14829,6.6,6.7,6.6,6.6,6.6,6.7,4127,7034
tt0348656,1458,4.4,4.8,4,4.7,4.2,5.4,139,821
tt0348662,762,4.2,4.5,4.1,4.1,4.2,3.8,85,450
tt0348663,109,5,4.3,6.1,3.7,4.6,5.6,62,24
tt0348691,488,7.4,7.6,7.5,2.1,7.4,6.1,34,230
tt0348824,463,4.4,4.7,4,5.1,4.3,5,47,271
tt0348825,106,3.1,1,3.4,2.9,3,1.9,42,33
tt0348836,102088,5.8,5.9,5.8,5.9,5.7,6.1,17416,54983
tt0348841,693,5.4,5.6,5.2,5.5,5.3,5.8,30,495
tt0348843,1934,5.2,4.8,5.4,4.8,5.3,4.6,209,1115
tt0348847,190,6.5,6.6,6.6,6.4,6.4,7.4,26,126
tt0348853,4299,6.3,6.3,6.2,6.5,6.3,6.7,556,2722
tt0348867,502,6.4,6.2,6.3,6.5,6.4,6.6,24,366
tt0348874,131,6.5,4,6.8,6.5,6.5,7,6,93
tt0348876,216,6.6,6.3,6.4,6.7,6.6,6.6,22,141
tt0348884,490,5.7,4.6,6.1,6.7,6.2,6.3,120,218
tt0349047,12741,5.4,5.8,5,5.4,5.3,5.9,386,8236
tt0349076,743,6.1,5.9,6,6.4,6.1,6.4,74,481
tt0349079,501,6,6.1,6.1,5.8,6,6.4,83,307
tt0349113,1623,1.2,1.4,1.1,1.4,1.2,1.7,609,512
tt0349115,304,3.1,3.1,3.1,3.6,3.3,2.7,28,182
tt0349116,543,7.4,7.4,7.6,6.7,7.3,7.7,27,372
tt0349159,451,3,2.3,3.2,3.1,2.9,4.6,270,39
tt0349169,5688,5.7,5.6,5.6,5.4,5.5,5.8,1541,2089
tt0349193,623,2.4,2.4,2.2,2.5,2.4,2.3,250,196
tt0349205,88586,5.8,6,5.6,5.8,5.7,6.2,22115,37635
tt0349225,1637,6.5,6.5,6.5,6.5,6.5,6.5,38,1147
tt0349248,244,5.4,7.2,5.1,5.9,5.4,5,34,155
tt0349260,2437,6,6.2,6,6.1,5.9,6.5,535,1303
tt0349333,2738,6.3,,,,,,234,1530
tt0349340,884,6.3,6.6,6.2,6.2,6.1,6.7,123,517
tt0349349,654,4.4,4.2,4.8,3.6,4.4,4.1,263,261
tt0349387,192,7.8,8.6,8.2,6.1,7.7,8,4,136
tt0349416,8301,6.6,6.6,6.6,6.5,6.5,6.8,2982,3440
tt0349467,14922,5.1,5.2,5,5.4,5.1,5.4,4228,7177
tt0349517,202,6.6,6.3,6.7,6.6,6.5,7.2,41,105
tt0349575,114,2.9,6,1.7,3.8,2.7,1.3,50,32
tt0349679,186,4.2,3.4,4.2,5.3,4.2,4.2,25,113
tt0349683,153782,6.3,6.4,6.2,6.4,6.3,6.4,26102,81476
tt0349686,113,6.2,6,6.5,5.2,6.1,6.5,8,71
tt0349688,145,6.4,6.8,6.2,6.6,6.3,7.2,17,98
tt0349691,1313,6.7,6.6,6.8,6.9,6.7,6.8,61,928
tt0349703,1611,4.2,4.2,3.9,5.1,4,4.8,213,900
tt0349710,53241,6.5,6.8,6.4,6.3,6.4,6.8,14212,24935
tt0349825,44118,7.5,7.6,7.4,7.5,7.4,7.6,18885,11814
tt0349835,119,2.6,2.4,3,3,2.9,2.1,4,85
tt0349856,293,3.3,2.6,3.2,3.8,3.3,4.2,4,207
tt0349865,252,6.3,6.5,6.7,5.7,6.3,6.5,16,186
tt0349878,913,7.5,7.7,7.4,4.5,7.5,6.6,63,454
tt0349880,350,4.9,4,5.2,4.7,4.9,5.1,163,87
tt0349889,4558,5,5.2,4.9,5,4.9,5.2,659,2812
tt0349895,126,5.7,6.5,6,5.2,5.8,4.9,7,91
tt0349903,337787,6.5,6.7,6.4,6.2,6.4,6.7,54387,171259
tt0349995,1526,6.7,6.7,6.7,6.9,6.6,7.1,72,1016
tt0350022,383,2.4,1.7,2,3,2.1,4.1,163,124
tt0350028,34313,6,6.2,5.9,5.9,5.7,6.2,7937,16095
tt0350037,148,6.4,7.2,6.7,5.6,6.3,6.7,3,103
tt0350044,494,6.5,7.4,6.9,5.5,6.7,4.2,226,134
tt0350061,354,3.4,3.4,3.6,3.3,3.5,3.7,101,169
tt0350128,350,3.7,4,3.5,4.2,3.7,3.7,101,156
tt0350183,113,5.9,6.8,7.6,2.5,5.9,5.2,8,87
tt0350184,111,3.7,3.9,4,3.4,3.9,1.5,45,39
tt0350193,5955,7.4,7.5,7.4,7.5,7.4,7.5,483,3923
tt0350194,1457,5.8,6,5.5,6,5.8,5.7,632,391
tt0350195,190,5.5,6.3,5.4,4,5.4,6,16,110
tt0350232,1466,4,4,3.8,4.3,3.9,4.2,419,703
tt0350258,129828,7.7,7.8,7.6,7.6,7.7,7.8,28867,62358
tt0350261,27761,7,6.9,6.9,7.2,7,7,6046,14326
tt0350324,257,6.2,6.3,6.2,6.3,6.2,6.5,11,182
tt0350373,278,6,5.5,6.5,5.8,6.1,6.9,27,191
tt0350374,220,6.3,6.8,6.7,6.1,6.3,6.7,18,157
tt0350475,216,6.8,7.5,6.6,6.7,6.7,7,10,159
tt0350485,435,4.5,4.5,4.3,4.7,4.4,4.2,33,291
tt0350493,374,5.1,5.2,4.9,5.1,4.9,5.4,27,231
tt0350637,141,5.1,6,5.1,4.5,5,6.8,15,72
tt0350703,105,6.9,8.5,7.6,5.8,6.7,7.4,21,64
tt0350720,405,7.8,8.5,8.3,5.5,7.7,8,32,250
tt0350774,5680,5.8,5.9,5.8,5.6,5.7,6,2379,2095
tt0350804,2176,5.9,5.9,5.8,6.1,5.8,6.1,196,1295
tt0351078,1426,4.9,5,4.9,5.2,5,5,60,1003
tt0351172,258,6.2,6.7,6,5.3,6.1,6.6,6,185
tt0351238,1856,7.6,7.6,7.7,7.3,7.6,7.5,106,1315
tt0351278,285,7,7.5,7,6.7,6.8,7.5,16,198
tt0351283,341464,6.9,7,6.9,6.9,6.9,7.1,44500,162878
tt0351299,2316,7.6,7.8,7.6,7.3,7.6,7.5,411,1328
tt0351369,139,6.3,6,5.8,7,6,7.8,10,94
tt0351459,2166,6.7,6.7,6.6,6.6,6.7,6.7,66,1326
tt0351461,8784,7.3,7.5,7.4,7.1,7.3,7.6,1001,5719
tt0351519,240,6.6,6.4,6.5,6.9,6.6,6.4,34,131
tt0351770,1796,6.9,7,6.7,7.1,6.9,6.9,281,1045
tt0351795,1037,5.7,6,5.6,5.8,5.7,6,33,752
tt0351817,20900,8.1,8.1,8.1,8.1,8.1,8.1,3824,11970
tt0351867,406,5,5.4,5,5.2,5,5.6,50,248
tt0351885,174,4,4.9,3.9,3.9,4,4.6,100,46
tt0351887,4570,5.5,5.6,5.4,5.6,5.4,6,834,2573
tt0351936,473,6.6,6.9,6.6,6.5,6.7,6.8,25,337
tt0351940,451,6.4,6.7,6.3,6.3,6.6,5.8,23,306
tt0351977,67140,6.3,6.4,6.2,6,6.2,6.4,16287,30430
tt0352002,147,7.2,7.5,8.3,4.5,6.9,7.9,1,120
tt0352150,128,7,6.7,7.1,6.9,6.9,6.5,33,75
tt0352230,1848,6.1,6.3,6,6.3,6.1,6.5,218,1192
tt0352248,168655,8,8.2,7.9,7.8,8,7.9,37877,83717
tt0352277,10500,6.6,6.9,6.4,6.7,6.5,6.8,3961,3843
tt0352314,6014,7.6,7.6,7.6,6.7,7.6,7.8,557,3345
tt0352332,1853,7.3,7.5,7.3,7.2,7.2,7.5,202,1284
tt0352343,10230,7.3,7.3,7.3,7.3,7.2,7.6,918,6672
tt0352375,314,4,4.2,4.1,3.7,4,4.5,121,128
tt0352376,808,4.6,4.4,4.7,4.7,4.7,4.5,31,583
tt0352388,291,5.5,5.9,5.3,6.3,5.4,5.8,16,182
tt0352394,577,3.4,2.8,3.4,3.3,3.4,3.1,141,290
tt0352420,179,4.8,3.4,4.9,4.8,4.9,2.6,20,102
tt0352464,199,6.6,6.2,6.7,6.9,6.9,5.9,26,116
tt0352465,1514,6.8,7.3,6.7,6.8,6.8,6.6,336,808
tt0352520,14109,6.9,7,7,6.9,6.9,6.9,2671,8078
tt0352526,387,3.9,3.4,3.8,4.3,4,3.8,80,226
tt0352531,1164,6.8,6.8,6.8,6.5,6.8,6.8,42,771
tt0352561,151,6.3,5.9,6.6,5.9,6.1,6.7,56,57
tt0352575,264,7.4,8,7.7,5.1,7.3,7.5,22,151
tt0352622,480,6.8,6,7,6.1,6.7,6.9,34,330
tt0352699,489,2.5,2.1,2.5,2.7,2.5,3.2,156,241
tt0352732,467,8,8.1,8.1,2.9,8,7.4,26,237
tt0352757,342,3.4,3.7,2.8,7.5,3.3,4.2,17,152
tt0352791,831,3.7,3.6,3.7,4,3.7,3.1,29,591
tt0352830,293,4.3,4.6,4,4.2,4.2,4.2,35,182
tt0352864,375,5.4,5.5,5.4,5.5,5.4,6.2,55,237
tt0352925,650,5.9,6.5,5.8,5.6,5.7,6.9,140,369
tt0352951,191,6,7.5,6.1,5.7,5.9,6.9,10,145
tt0352994,6371,7.3,7.2,7.2,7.5,7.3,7.5,1564,3302
tt0353012,373,4.5,4.4,4.5,4.7,4.5,5,85,196
tt0353014,8808,6.7,6.7,6.8,6.8,6.7,7,841,5709
tt0353154,180,6.8,7,6.6,5.5,6.8,6.3,13,97
tt0353161,1069,5.1,5.2,5.1,5,5.1,5.1,27,774
tt0353213,125,6.8,7.1,7,3.8,6.9,6.8,9,76
tt0353243,498,5.7,6.2,5.7,5.5,5.5,6.5,15,345
tt0353248,467,3.2,4,3.2,3.2,3.3,3.7,169,197
tt0353261,1006,6.9,6.6,7,6.2,6.9,6.2,209,494
tt0353265,228,6.8,6.7,6.8,6.5,6.8,6.4,18,112
tt0353324,7952,3,3.3,2.9,3.1,2.9,3.6,2288,3757
tt0353332,142,3.6,3,3.6,4.1,4,2.6,101,15
tt0353347,381,7.1,7.2,7.4,5.1,7,7.5,8,225
tt0353351,232,2.3,2.3,2.2,2.8,2.3,2.4,49,140
tt0353357,1691,5.5,5.8,5.4,5.6,5.5,5.8,350,1044
tt0353400,162,6.3,6.5,6.3,6.3,6.6,3.8,17,110
tt0353489,12021,6.4,6.5,6.4,6.4,6.4,6.6,3125,5650
tt0353496,2504,8.6,8.6,8.5,4.8,8.5,8.2,195,916
tt0353497,153,6.8,8.2,6.5,6.6,6.8,6.8,78,38
tt0353525,434,4.4,4.7,4.2,4.5,4.2,5.1,11,307
tt0353545,567,1.9,1.6,1.9,2,2,1.6,216,269
tt0353665,132,4,4.3,3.5,4.5,3.8,4.8,15,85
tt0353667,129,5.6,7.5,5.4,5.7,5.7,4.9,5,106
tt0353671,907,7,7.4,7,6.2,7,6.5,43,568
tt0353675,110,5,5.2,4.7,6.8,4.9,5,11,67
tt0353691,488,7.9,8.7,8,5.8,7.5,8.8,75,271
tt0353700,145,6.3,6.4,6.3,8.5,6.4,5.9,5,74
tt0353725,1139,7.9,8,7.7,3.1,7.8,7.2,54,497
tt0353739,113,6.4,6.3,6.3,9,6.2,7.5,9,53
tt0353753,278,7.4,7.7,7.5,1.6,7.5,3.6,15,140
tt0353774,574,6.9,6.8,7,6.6,6.8,7,253,160
tt0353794,296,5.5,4.7,5.7,5.5,5.5,5.5,131,86
tt0353818,833,5.7,5.9,5.3,6.2,5.8,5.5,175,473
tt0353857,242,7.3,8,7.7,1.3,7.3,6.7,16,128
tt0353899,175,7,5.8,7.4,6.4,7,7.7,22,112
tt0353935,2391,8.5,8.5,8.6,4.9,8.5,7.8,173,884
tt0353962,1623,4.9,5.3,4.8,5.3,5,5.2,89,1107
tt0353969,107844,8.1,8.3,8,7.7,8.1,7.9,11566,56571
tt0353975,2936,9,9.1,9,4.5,9,8.6,221,970
tt0354012,181,3.6,3.9,4.3,3.4,3.6,4.9,19,123
tt0354068,722,4.7,4.9,4.5,4.9,4.7,4.6,15,507
tt0354079,153,6.4,6.1,6.5,6,6.2,6.7,16,95
tt0354087,430,4.3,4.6,3.9,4.9,4.4,3.3,17,291
tt0354148,1617,8.3,8.3,8.4,4,8.3,7.8,132,611
tt0354216,1532,4.3,4.5,4.1,4.5,4.2,4.6,393,745
tt0354234,130,5.5,5.7,5.6,5,5.5,4.4,36,62
tt0354243,1419,6.5,6.7,6.4,6.7,6.5,6.6,325,754
tt0354356,8455,6.6,6.6,6.7,6.6,6.6,6.7,700,5700
tt0354448,557,6.2,6.2,6.3,6.2,6.2,6.5,26,394
tt0354490,133,5.9,10,5.3,6.1,5.7,7.6,20,87
tt0354502,135,3.2,4.3,3.2,3.1,3.1,5,32,70
tt0354538,1685,5.2,5.4,4.9,4.5,5.2,4,123,950
tt0354578,194,4.7,5.2,4.5,4.5,4.5,4.9,136,35
tt0354593,806,7.1,7,7.2,6.7,7.2,6.8,104,503
tt0354595,2980,6.1,6.4,6.1,6.2,6,6.8,757,1508
tt0354668,7201,7.3,7.3,7.3,7.1,7.3,7.3,1465,4089
tt0354694,320,4.4,3.8,4.5,4.3,4.4,4.5,150,81
tt0354766,5276,5.7,5.8,5.7,5.5,5.7,5.8,1401,2533
tt0354770,731,7.8,7.8,7.9,6,7.7,7.9,81,452
tt0354808,137,6.7,5.9,6.4,7.2,6.5,7.5,17,90
tt0354836,3652,6.3,5.9,6.3,6.5,6.3,6.2,139,2457
tt0354848,129,5.5,7.7,5.5,4.8,5.4,4.4,38,71
tt0354855,690,6.6,5.9,6.7,6.5,6.5,6.9,37,472
tt0354899,66175,7.3,7.5,7.3,6.7,7.2,7.5,14358,37005
tt0354922,228,6.7,7.1,6.5,4.2,6.7,6.1,18,119
tt0354934,319,5.6,4.5,5.5,5.6,5.4,6.9,15,210
tt0354946,127,5.4,6,5,1,5.3,6.8,5,79
tt0354953,152,5,7,5,4.9,4.8,6.6,7,111
tt0354965,804,5.7,5.8,5.5,6.3,5.7,6.1,60,308
tt0354981,187,6,6.1,5.6,6.2,6.1,4.8,58,86
tt0355029,1015,7.2,7.1,7.2,7.2,7.2,7.2,46,740
tt0355167,150,6.5,6.6,6.4,5.5,6.5,7,12,81
tt0355169,2676,8,8.2,7.9,4.5,8,7.2,203,946
tt0355247,153,7.6,8.9,8.3,4.8,7.7,6,4,119
tt0355251,132,5.2,6,5.1,5.1,5.1,6.1,11,92
tt0355295,112085,5.9,6,5.9,5.9,5.9,6.2,21949,59849
tt0355376,105,5.9,6.1,6,5.7,6.1,5.3,8,55
tt0355410,159,6.8,7.2,6.6,7,6.9,6.2,7,85
tt0355473,766,4.6,5.1,4.6,4.3,4.5,4.5,154,442
tt0355521,302,7.6,8.3,7.4,6.6,7.6,8,20,158
tt0355563,216,5.8,6.3,6,5.2,5.7,6.1,18,153
tt0355584,127,6.1,6,6.1,5.6,6,8.5,7,69
tt0355585,203,7,7,7,6,6.9,7.6,8,115
tt0355611,1427,6.3,6.3,6.3,6.4,6.3,6.4,89,984
tt0355617,154,7.1,7.4,6.9,6.5,7.2,6.9,6,74
tt0355650,169,3.7,3.9,3.6,3.6,3.8,2.5,115,28
tt0355663,240,6.8,6.9,6.6,7.3,6.8,6.1,13,120
tt0355674,246,7.2,7.6,7.3,5.4,6.8,7.8,20,135
tt0355683,511,6.9,6.5,7.1,6.9,6.9,7.2,111,262
tt0355686,403,7.2,7.3,7.1,2.1,7.2,4.6,26,188
tt0355702,49937,7.1,7.4,7,6.7,7.1,7.3,12972,23436
tt0355715,813,7,7,7.3,5.2,7.1,7.3,31,425
tt0355729,148,4.8,4.9,4.6,6.2,4.8,4,4,77
tt0355740,124,5.4,8.2,4.8,5.6,5.3,5.2,50,45
tt0355742,2757,8.2,8.4,8,4.1,8.2,6.8,219,981
tt0355743,1193,7.9,8,7.9,3.8,7.9,7.4,75,513
tt0355808,102,6.2,6.6,6.9,1.4,6.2,4.5,9,51
tt0355809,685,7.3,7.4,7.4,6.3,7.2,7.6,11,436
tt0355831,153,7.6,8.4,8.3,1.5,7.5,6,9,76
tt0355836,436,3.7,3.5,3.9,3.5,3.4,4.3,222,111
tt0355857,1228,6.3,6,6.2,6.3,6.1,6.9,354,548
tt0355926,192,6.8,7,6.7,1,6.9,5.3,11,92
tt0355954,8787,5.2,5.6,5.2,5,5.2,5.5,2015,4604
tt0355975,120,6.6,6,6.6,6.8,6.5,7,10,75
tt0355977,209,5.1,5.9,5.2,5.2,5.2,5.2,34,115
tt0356019,305,7,7,6.9,7.5,7,7.1,29,166
tt0356044,194,7,7.3,7.4,3.3,7,6.5,11,91
tt0356117,498,7.6,8,7.8,5.5,7.6,7.6,33,265
tt0356129,334,7.6,7.8,7.9,4.8,7.6,7.5,37,180
tt0356134,223,6.8,7,6.8,4.7,6.7,7.6,37,113
tt0356148,202,5.7,5.4,5.8,5.7,5.8,5.3,22,126
tt0356150,185297,6.6,6.7,6.6,6.2,6.6,6.4,31778,99756
tt0356154,942,5.9,5.7,5.7,6.3,5.7,6,32,571
tt0356159,2250,5.5,5.4,5.4,5.7,5.6,5,830,912
tt0356176,5124,6.2,6.4,6.2,5.8,6.2,6,261,3498
tt0356179,107,5.1,8.4,5.7,2.4,5.1,3.1,32,35
tt0356194,163,6.4,6.4,6.7,5,6.3,6.7,11,94
tt0356201,414,6.2,5.9,6.1,6,6,6,10,260
tt0356317,343,6.7,6.8,6.8,6.6,6.6,7.2,19,260
tt0356336,4210,5.4,5.5,5.3,5.6,5.4,5.3,184,3010
tt0356398,139,7.4,8.8,8.2,4.5,7.4,6.3,3,105
tt0356443,3224,5.1,5.3,5,5.3,5,5.5,663,1891
tt0356446,282,6.7,7.4,6.6,6.8,6.7,6.8,34,184
tt0356453,843,7,7.1,6.9,7,6.9,7.1,315,369
tt0356470,76432,5.9,6,5.5,5.5,5.3,6.2,13609,34563
tt0356485,481,7.2,7.6,7.3,6.9,7.2,7.3,60,331
tt0356487,1221,7.5,7.8,7.6,7.1,7.5,7.6,113,859
tt0356490,130,6.1,7,6.2,5.9,5.9,6.7,5,87
tt0356505,192,7,8,7.6,2.4,6.9,5.5,21,79
tt0356577,273,4,4.4,4.4,3.2,4,4.7,21,181
tt0356614,9135,6.5,6.6,6.5,6.5,6.5,6.6,1511,5479
tt0356618,62343,5.8,5.8,5.7,6,5.7,6,14773,31210
tt0356634,74075,5,5.2,4.8,4.9,4.9,5.4,10385,38144
tt0356680,57250,6.3,6.3,6.2,6.4,6.1,6.5,17024,24671
tt0356696,327,6.5,6.6,6.6,5.9,6.3,7.1,16,204
tt0356721,60823,6.6,6.8,6.7,6,6.6,6.6,21394,25162
tt0356764,904,4.3,3.9,4.3,4.4,4.3,4.8,235,422
tt0356774,119,3.4,3.4,3.1,1,3.3,2.8,7,58
tt0356797,183,5.4,7.8,5.5,4.9,5.4,6,7,130
tt0356803,345,6.4,6.6,6,8.6,6.4,5.9,14,175
tt0356867,155,5.8,5.4,5.7,6,5.7,6.6,6,108
tt0356910,426034,6.5,6.6,6.4,6.4,6.4,6.6,64776,207010
tt0356922,1525,6.3,6.7,6.3,6.2,6.3,6.7,75,1071
tt0356982,1978,7.7,7.8,7.7,4.3,7.7,7.2,92,1186
tt0356999,1427,6.2,6.3,6.2,6.2,6.3,6.1,252,854
tt0357009,144,4.7,4.8,4.5,5.5,4.6,5.7,8,70
tt0357031,378,5.8,6.5,5.9,5.6,5.8,5.7,143,144
tt0357037,853,6.3,6.2,6.5,6.2,6.4,6.5,107,541
tt0357054,4007,5.6,5.5,5.6,5.6,5.6,5.6,1295,1848
tt0357058,1311,7.2,7.2,7.2,6.8,7.2,7.4,83,920
tt0357065,132,3.6,3.4,3.8,3,3.7,3.1,2,80
tt0357091,104,7,8.5,8,5.5,7,7.4,56,27
tt0357110,10672,6.6,6.7,6.7,6.6,6.6,6.8,3224,4952
tt0357111,12348,5.8,6.2,5.7,5.2,5.8,6.3,382,8475
tt0357127,100,6.5,5.8,7.2,6.1,6.8,6.8,42,23
tt0357158,133,6,5.1,5.9,6,5.2,8.9,77,19
tt0357169,426,6.7,7.6,6.7,6.6,6.7,6.5,24,294
tt0357182,849,5.4,5.1,5.5,5.5,5.4,6,340,322
tt0357208,104,2.6,2.7,1.6,4,2.3,2.5,15,55
tt0357213,199,7.2,7.8,7.8,6.3,7.1,7.5,90,72
tt0357277,83621,4.7,4.7,4.6,5.2,4.6,5.2,15982,41912
tt0357282,1609,8.1,8.3,8.2,6.6,8.1,8,33,1047
tt0357283,1007,7.6,7.7,7.8,6.8,7.6,7.4,161,603
tt0357328,175,3.9,4.4,3.5,4.8,3.9,3.9,28,99
tt0357413,313879,7.2,7.3,7.2,6.6,7.2,6.9,79776,130346
tt0357414,689,3.2,3.2,3.1,3.2,3,3.7,242,294
tt0357470,4094,6,6.1,6.1,5.7,6,6.1,1878,1171
tt0357507,28874,4.2,4.1,4.1,4.5,4.1,4.3,7584,13786
tt0357536,182,3,3.1,3,4,3.1,2,9,102
tt0357545,216,5.3,5,5.6,5.1,5.4,5.3,95,87
tt0357585,4409,4.6,4.8,4.6,4.7,4.6,4.6,891,2459
tt0357668,2975,6.9,7,6.8,6.9,6.9,6.8,576,1792
tt0357773,149,6.5,6.9,6.8,6.2,6.5,6.8,26,94
tt0357829,961,7.7,7.8,7.5,2.9,7.6,7.1,54,419
tt0357848,301,2.6,1.5,2.8,2.8,2.6,2.1,66,176
tt0357894,2197,5.1,5.2,5,5.2,5,5.7,596,1081
tt0357905,1534,7.6,7.9,7.5,3.8,7.6,7.1,102,755
tt0357930,355,4.6,3.7,4.6,4.9,4.8,4.1,179,102
tt0357945,197,6.4,6.7,6,7,6.4,6.5,11,111
tt0357946,690,7.3,7.4,7.4,3.3,7.3,7.7,38,344
tt0357959,1434,5.2,4.5,5.9,6.1,5.2,5.2,14,1131
tt0357978,192,5.5,5.7,5.9,4.4,5.5,6,29,109
tt0357991,887,4.7,4.8,4.6,4.6,4.7,4.4,25,582
tt0358082,125016,6.3,6.3,6.3,6.4,6.3,6.5,23253,57233
tt0358100,128,5,3.8,5.5,5,5,6.5,28,69
tt0358135,41254,6.1,6.1,5.9,6.3,6,6.1,6645,22618
tt0358146,615,6,6.2,6,5.3,6,5.9,16,441
tt0358148,632,4.5,4.7,4.4,4.6,4.6,3.6,130,368
tt0358236,265,4.5,3.3,4.3,4.5,4.1,6.1,98,92
tt0358243,117,6.8,6.9,6.6,6.8,6.8,5,36,58
tt0358273,219235,7.8,7.9,7.8,7.7,7.8,8,50754,106806
tt0358294,6755,4.4,4.4,4.3,4.6,4.4,4.7,1035,3914
tt0358345,1406,5.8,5.5,5.8,5.9,5.8,5.5,258,842
tt0358349,13311,4.5,4.6,4.3,4.5,4.4,5,2663,6559
tt0358351,132,4.9,7.7,5,4.6,4.7,8.9,11,97
tt0358503,162,5.7,4.5,5.6,5.8,5.7,4.9,26,100
tt0358528,149,5.9,4.3,6.1,6,5.9,5.4,21,88
tt0358529,256,5.8,5.8,5.7,5.9,5.4,7.5,155,47
tt0358539,198,4.7,5.4,4.5,4.9,4.7,5,64,80
tt0358551,481,1.8,1.8,1.8,1.7,1.7,1.9,200,151
tt0358559,536,7.2,7.5,7.3,6.1,7.3,6.7,48,346
tt0358590,417,5.9,5.8,6.2,5.6,5.9,5.9,105,222
tt0358670,461,6.6,7.1,6.7,5.9,6.6,6.9,28,333
tt0358676,299,7.1,7.2,7.1,6.7,7,7.4,8,207
tt0358691,275,6.5,6.5,6.6,6.7,6.5,6.6,45,156
tt0358717,236,6.6,5.6,6.7,6.7,6.6,6.7,60,120
tt0358722,133,5.5,4.7,5.4,5.9,5.4,6.1,66,31
tt0358914,147,6.4,6.8,6.1,4.7,6.4,6,8,78
tt0358924,114,6,7.5,5.9,5.7,5.9,5.9,9,84
tt0358925,389,6.7,5.3,7,6.5,6.7,6.3,35,250
tt0358987,243,7.1,7.7,7.1,4.7,7.2,6.9,11,135
tt0358992,121,4,3.6,4.1,4.4,4.3,3,9,81
tt0359013,158841,5.9,6,5.8,6,5.8,6.2,27203,80140
tt0359024,431,4.8,4.6,4.7,5,4.8,5,64,256
